70	277.44	277.44	277.44	277.44	277.44	277.44	277.44	277.44	277.44
71	277.44	277.44	277.44	277.44	277.44	277.44	277.44	277.44	277.44
72	277.44	277.44	277.44	277.44	277.44	277.44	277.44	277.44	277.44
73	277.45	277.45	277.45	277.45	277.45	277.45	277.45	277.45	277.45
74	277.45	277.45	277.45	277.45	277.45	277.45	277.45	277.45	277.45
75	277.46	277.46	277.46	277.46	277.46	277.46	277.46	277.46	277.46
76	277.46	277.46	277.46	277.46	277.46	277.46	277.46	277.46	277.46
77	277.46	277.46	277.46	277.46	277.46	277.46	277.46	277.46	277.46
78	277.46	277.46	277.46	277.46	277.46	277.46	277.46	277.46	277.46
79	277.47	277.47	277.47	277.47	277.47	277.47	277.47	277.47	277.47
80	277.48	277.48	277.48	277.48	277.48	277.48	277.48	277.48	277.48
81	277.48	277.48	277.48	277.48	277.48	277.48	277.48	277.48	277.48
82	277.49	277.49	277.49	277.49	277.49	277.49	277.49	277.49	277.49
83	277.49	277.49	277.49	277.49	277.49	277.49	277.49	277.49	277.49
84	277.5	277.5	277.5	277.5	277.5	277.5	277.5	277.5	277.5
85	277.51	277.51	277.51	277.51	277.51	277.51	277.51	277.51	277.51
86	277.51	277.51	277.51	277.51	277.51	277.51	277.51	277.51	277.51
87	277.52	277.52	277.52	277.52	277.52	277.52	277.52	277.52	277.52
88	277.52	277.52	277.52	277.52	277.52	277.52	277.52	277.52	277.52
89	277.53	277.53	277.53	277.53	277.53	277.53	277.53	277.53	277.53
90	277.54	277.54	277.54	277.54	277.54	277.54	277.54	277.54	277.54
91	277.54	277.54	277.54	277.54	277.54	277.54	277.54	277.54	277.54
92	277.55	277.55	277.55	277.55	277.55	277.55	277.55	277.55	277.55
93	277.56	277.56	277.56	277.56	277.56	277.56	277.56	277.56	277.56
94	277.57	277.57	277.57	277.57	277.57	277.57	277.57	277.57	277.57
95	277.57	277.57	277.57	277.57	277.57	277.57	277.57	277.57	277.57
96	277.58	277.58	277.58	277.58	277.58	277.58	277.58	277.58	277.58
97	277.58	277.58	277.58	277.58	277.58	277.58	277.58	277.58	277.58
98	277.6	277.6	277.6	277.6	277.6	277.6	277.6	277.6	277.6
99	277.61	277.61	277.61	277.61	277.61	277.61	277.61	277.61	277.61
100	277.62	277.62	277.62	277.62	277.62	277.62	277.62	277.62	277.62
101	277.62	277.62	277.62	277.62	277.62	277.62	277.62	277.62	277.62
102	277.63	277.63	277.63	277.63	277.63	277.63	277.63	277.63	277.63
103	277.63	277.63	277.63	277.63	277.63	277.63	277.63	277.63	277.63
104	277.64	277.64	277.64	277.64	277.64	277.64	277.64	277.64	277.64
105	277.64	277.64	277.64	277.64	277.64	277.64	277.64	277.64	277.64
106	277.64	277.64	277.64	277.64	277.64	277.64	277.64	277.64	277.64
107	277.65	277.65	277.65	277.65	277.65	277.65	277.65	277.65	277.65
108	277.66	277.66	277.66	277.66	277.66	277.66	277.66	277.66	277.66
109	277.66	277.66	277.66	277.66	277.66	277.66	277.66	277.66	277.66
110	277.66	277.66	277.66	277.66	277.66	277.66	277.66	277.66	277.66
111	277.67	277.67	277.67	277.67	277.67	277.67	277.67	277.67	277.67
112	277.68	277.68	277.68	277.68	277.68	277.68	277.68	277.68	277.68
113	277.69	277.69	277.69	277.69	277.69	277.69	277.69	277.69	277.69
114	277.7	277.7	277.7	277.7	277.7	277.7	277.7	277.7	277.7
115	277.71	277.71	277.71	277.71	277.71	277.71	277.71	277.71	277.71
116	277.72	277.72	277.72	277.72	277.72	277.72	277.72	277.72	277.72
117	277.72	277.72	277.72	277.72	277.72	277.72	277.72	277.72	277.72
118	277.72	277.72	277.72	277.72	277.72	277.72	277.72	277.72	277.72
119	277.73	277.73	277.73	277.73	277.73	277.73	277.73	277.73	277.73
120	277.73	277.73	277.73	277.73	277.73	277.73	277.73	277.73	277.73
121	277.74	277.74	277.74	277.74	277.74	277.74	277.74	277.74	277.74
122	277.74	277.74	277.74	277.74	277.74	277.74	277.74	277.74	277.74
123	277.75	277.75	277.75	277.75	277.75	277.75	277.75	277.75	277.75
124	277.75	277.75	277.75	277.75	277.75	277.75	277.75	277.75	277.75
125	277.76	277.76	277.76	277.76	277.76	277.76	277.76	277.76	277.76
126	277.76	277.76	277.76	277.76	277.76	277.76	277.76	277.76	277.76
127	277.77	277.77	277.77	277.77	277.77	277.77	277.77	277.77	277.77
128	277.77	277.77	277.77	277.77	277.77	277.77	277.77	277.77	277.77
129	277.77	277.77	277.77	277.77	277.77	277.77	277.77	277.77	277.77
130	277.77	277.77	277.77	277.77	277.77	277.77	277.77	277.77	277.77
131	277.78	277.78	277.78	277.78	277.78	277.78	277.78	277.78	277.78
132	277.79	277.79	277.79	277.79	277.79	277.79	277.79	277.79	277.79
133	277.79	277.79	277.79	277.79	277.79	277.79	277.79	277.79	277.79
134	277.79	277.79	277.79	277.79	277.79	277.79	277.79	277.79	277.79
135	277.8	277.8	277.8	277.8	277.8	277.8	277.8	277.8	277.8
136	277.81	277.81	277.81	277.81	277.81	277.81	277.81	277.81	277.81
137	277.81	277.81	277.81	277.81	277.81	277.81	277.81	277.81	277.81
138	277.82	277.82	277.82	277.82	277.82	277.82	277.82	277.82	277.82
139	277.83	277.83	277.83	277.83	277.83	277.83	277.83	277.83	277.83
140	277.83	277.83	277.83	277.83	277.83	277.83	277.83	277.83	277.83
141	277.83	277.83	277.83	277.83	277.83	277.83	277.83	277.83	277.83
142	277.85	277.85	277.85	277.85	277.85	277.85	277.85	277.85	277.85
143	277.86	277.86	277.86	277.86	277.86	277.86	277.86	277.86	277.86
144	277.86	277.86	277.86	277.86	277.86	277.86	277.86	277.86	277.86
145	277.87	277.87	277.87	277.87	277.87	277.87	277.87	277.87	277.87
146	277.88	277.88	277.88	277.88	277.88	277.88	277.88	277.88	277.88
147	277.88	277.88	277.88	277.88	277.88	277.88	277.88	277.88	277.88
148	277.89	277.89	277.89	277.89	277.89	277.89	277.89	277.89	277.89
149	277.9	277.9	277.9	277.9	277.9	277.9	277.9	277.9	277.9
150	277.91	277.91	277.91	277.91	277.91	277.91	277.91	277.91	277.91
151	277.92	277.92	277.92	277.92	277.92	277.92	277.92	277.92	277.92
152	277.92	277.92	277.92	277.92	277.92	277.92	277.92	277.92	277.92
153	277.93	277.93	277.93	277.93	277.93	277.93	277.93	277.93	277.93
154	277.95	277.95	277.95	277.95	277.95	277.95	277.95	277.95	277.95
155	277.96	277.96	277.96	277.96	277.96	277.96	277.96	277.96	277.96
156	277.98	277.98	277.98	277.98	277.98	277.98	277.98	277.98	277.98
157	277.98	277.98	277.98	277.98	277.98	277.98	277.98	277.98	277.98
158	278	278	278	278	278	278	278	278	278
159	278.01	278.01	278.01	278.01	278.01	278.01	278.01	278.01	278.01
160	278.03	278.03	278.03	278.03	278.03	278.03	278.03	278.03	278.03
161	278.04	278.04	278.04	278.04	278.04	278.04	278.04	278.04	278.04
162	278.05	278.05	278.05	278.05	278.05	278.05	278.05	278.05	278.05
163	278.07	278.07	278.07	278.07	278.07	278.07	278.07	278.07	278.07
164	278.09	278.09	278.09	278.09	278.09	278.09	278.09	278.09	278.09
165	278.11	278.11	278.11	278.11	278.11	278.11	278.11	278.11	278.11
166	278.12	278.12	278.12	278.12	278.12	278.12	278.12	278.12	278.12
167	278.14	278.14	278.14	278.14	278.14	278.14	278.14	278.14	278.14
168	278.15	278.15	278.15	278.15	278.15	278.15	278.15	278.15	278.15
169	278.17	278.17	278.17	278.17	278.17	278.17	278.17	278.17	278.17
170	278.19	278.19	278.19	278.19	278.19	278.19	278.19	278.19	278.19
171	278.21	278.21	278.21	278.21	278.21	278.21	278.21	278.21	278.21
172	278.23	278.23	278.23	278.23	278.23	278.23	278.23	278.23	278.23
173	278.26	278.26	278.26	278.26	278.26	278.26	278.26	278.26	278.26
174	278.28	278.28	278.28	278.28	278.28	278.28	278.28	278.28	278.28
175	278.3	278.3	278.3	278.3	278.3	278.3	278.3	278.3	278.3
176	278.32	278.32	278.32	278.32	278.32	278.32	278.32	278.32	278.32
177	278.34	278.34	278.34	278.34	278.34	278.34	278.34	278.34	278.34
178	278.36	278.36	278.36	278.36	278.36	278.36	278.36	278.36	278.36
179	278.38	278.38	278.38	278.38	278.38	278.38	278.38	278.38	278.38
180	278.4	278.4	278.4	278.4	278.4	278.4	278.4	278.4	278.4
181	278.42	278.42	278.42	278.42	278.42	278.42	278.42	278.42	278.42
182	278.43	278.43	278.43	278.43	278.43	278.43	278.43	278.43	278.43
183	278.45	278.45	278.45	278.45	278.45	278.45	278.45	278.45	278.45
184	278.48	278.48	278.48	278.48	278.48	278.48	278.48	278.48	278.48
185	278.51	278.51	278.51	278.51	278.51	278.51	278.51	278.51	278.51
186	278.52	278.52	278.52	278.52	278.52	278.52	278.52	278.52	278.52
187	278.54	278.54	278.54	278.54	278.54	278.54	278.54	278.54	278.54
188	278.56	278.56	278.56	278.56	278.56	278.56	278.56	278.56	278.56
189	278.58	278.58	278.58	278.58	278.58	278.58	278.58	278.58	278.58
190	278.6	278.6	278.6	278.6	278.6	278.6	278.6	278.6	278.6
191	278.64	278.64	278.64	278.64	278.64	278.64	278.64	278.64	278.64
192	278.66	278.66	278.66	278.66	278.66	278.66	278.66	278.66	278.66
193	278.68	278.68	278.68	278.68	278.68	278.68	278.68	278.68	278.68
194	278.71	278.71	278.71	278.71	278.71	278.71	278.71	278.71	278.71
195	278.73	278.73	278.73	278.73	278.73	278.73	278.73	278.73	278.73
196	278.77	278.77	278.77	278.77	278.77	278.77	278.77	278.77	278.77
197	278.79	278.79	278.79	278.79	278.79	278.79	278.79	278.79	278.79
198	278.82	278.82	278.82	278.82	278.82	278.82	278.82	278.82	278.82
199	278.85	278.85	278.85	278.85	278.85	278.85	278.85	278.85	278.85
200	278.88	278.88	278.88	278.88	278.88	278.88	278.88	278.88	278.88
201	278.9	278.9	278.9	278.9	278.9	278.9	278.9	278.9	278.9
202	278.94	278.94	278.94	278.94	278.94	278.94	278.94	278.94	278.94
203	278.96	278.96	278.96	278.96	278.96	278.96	278.96	278.96	278.96
204	278.99	278.99	278.99	278.99	278.99	278.99	278.99	278.99	278.99
205	279.02	279.02	279.02	279.02	279.02	279.02	279.02	279.02	279.02
206	279.05	279.05	279.05	279.05	279.05	279.05	279.05	279.05	279.05
207	279.09	279.09	279.09	279.09	279.09	279.09	279.09	279.09	279.09
208	279.11	279.11	279.11	279.11	279.11	279.11	279.11	279.11	279.11
209	279.14	279.14	279.14	279.14	279.14	279.14	279.14	279.14	279.14
210	279.16	279.16	279.16	279.16	279.16	279.16	279.16	279.16	279.16
211	279.19	279.19	279.19	279.19	279.19	279.19	279.19	279.19	279.19
212	279.21	279.21	279.21	279.21	279.21	279.21	279.21	279.21	279.21
213	279.24	279.24	279.24	279.24	279.24	279.24	279.24	279.24	279.24
214	279.26	279.26	279.26	279.26	279.26	279.26	279.26	279.26	279.26
215	279.28	279.28	279.28	279.28	279.28	279.28	279.28	279.28	279.28
216	279.31	279.31	279.31	279.31	279.31	279.31	279.31	279.31	279.31
217	279.33	279.33	279.33	279.33	279.33	279.33	279.33	279.33	279.33
218	279.35	279.35	279.35	279.35	279.35	279.35	279.35	279.35	279.35
219	279.38	279.38	279.38	279.38	279.38	279.38	279.38	279.38	279.38
220	279.4	279.4	279.4	279.4	279.4	279.4	279.4	279.4	279.4
221	279.43	279.43	279.43	279.43	279.43	279.43	279.43	279.43	279.43
222	279.45	279.45	279.45	279.45	279.45	279.45	279.45	279.45	279.45
223	279.47	279.47	279.47	279.47	279.47	279.47	279.47	279.47	279.47
224	279.5	279.5	279.5	279.5	279.5	279.5	279.5	279.5	279.5
225	279.52	279.52	279.52	279.52	279.52	279.52	279.52	279.52	279.52
226	279.53	279.53	279.53	279.53	279.53	279.53	279.53	279.53	279.53
227	279.55	279.55	279.55	279.55	279.55	279.55	279.55	279.55	279.55
228	279.58	279.58	279.58	279.58	279.58	279.58	279.58	279.58	279.58
229	279.6	279.6	279.6	279.6	279.6	279.6	279.6	279.6	279.6
230	279.63	279.63	279.63	279.63	279.63	279.63	279.63	279.63	279.63
231	279.65	279.65	279.65	279.65	279.65	279.65	279.65	279.65	279.65
232	279.67	279.67	279.67	279.67	279.67	279.67	279.67	279.67	279.67
233	279.69	279.69	279.69	279.69	279.69	279.69	279.69	279.69	279.69
234	279.72	279.72	279.72	279.72	279.72	279.72	279.72	279.72	279.72
235	279.74	279.74	279.74	279.74	279.74	279.74	279.74	279.74	279.74
236	279.75	279.75	279.75	279.75	279.75	279.75	279.75	279.75	279.75
237	279.77	279.77	279.77	279.77	279.77	279.77	279.77	279.77	279.77
238	279.79	279.79	279.79	279.79	279.79	279.79	279.79	279.79	279.79
239	279.81	279.81	279.81	279.81	279.81	279.81	279.81	279.81	279.81
240	279.83	279.83	279.83	279.83	279.83	279.83	279.83	279.83	279.83
241	279.83	279.83	279.83	279.83	279.83	279.83	279.83	279.83	279.83
242	279.85	279.85	279.85	279.85	279.85	279.85	279.85	279.85	279.85
243	279.86	279.86	279.86	279.86	279.86	279.86	279.86	279.86	279.86
244	279.86	279.86	279.86	279.86	279.86	279.86	279.86	279.86	279.86
245	279.88	279.88	279.88	279.88	279.88	279.88	279.88	279.88	279.88
246	279.89	279.89	279.89	279.89	279.89	279.89	279.89	279.89	279.89
247	279.91	279.91	279.91	279.91	279.91	279.91	279.91	279.91	279.91
248	279.92	279.92	279.92	279.92	279.92	279.92	279.92	279.92	279.92
249	279.93	279.93	279.93	279.93	279.93	279.93	279.93	279.93	279.93
250	279.95	279.95	279.95	279.95	279.95	279.95	279.95	279.95	279.95
251	279.97	279.97	279.97	279.97	279.97	279.97	279.97	279.97	279.97
252	279.99	279.99	279.99	279.99	279.99	279.99	279.99	279.99	279.99
253	279.99	279.99	279.99	279.99	279.99	279.99	279.99	279.99	279.99
254	280	280	280	280	280	280	280	280	280
255	280.01	280.01	280.01	280.01	280.01	280.01	280.01	280.01	280.01
256	280.01	280.01	280.01	280.01	280.01	280.01	280.01	280.01	280.01
257	280.03	280.03	280.03	280.03	280.03	280.03	280.03	280.03	280.03
258	280.04	280.04	280.04	280.04	280.04	280.04	280.04	280.04	280.04
259	280.05	280.05	280.05	280.05	280.05	280.05	280.05	280.05	280.05
260	280.06	280.06	280.06	280.06	280.06	280.06	280.06	280.06	280.06
261	280.06	280.06	280.06	280.06	280.06	280.06	280.06	280.06	280.06
262	280.07	280.07	280.07	280.07	280.07	280.07	280.07	280.07	280.07
263	280.07	280.07	280.07	280.07	280.07	280.07	280.07	280.07	280.07
264	280.08	280.08	280.08	280.08	280.08	280.08	280.08	280.08	280.08
265	280.09	280.09	280.09	280.09	280.09	280.09	280.09	280.09	280.09
266	280.1	280.1	280.1	280.1	280.1	280.1	280.1	280.1	280.1
267	280.11	280.11	280.11	280.11	280.11	280.11	280.11	280.11	280.11
268	280.12	280.12	280.12	280.12	280.12	280.12	280.12	280.12	280.12
269	280.12	280.12	280.12	280.12	280.12	280.12	280.12	280.12	280.12
270	280.14	280.14	280.14	280.14	280.14	280.14	280.14	280.14	280.14
271	280.15	280.15	280.15	280.15	280.15	280.15	280.15	280.15	280.15
272	280.16	280.16	280.16	280.16	280.16	280.16	280.16	280.16	280.16
273	280.17	280.17	280.17	280.17	280.17	280.17	280.17	280.17	280.17
274	280.18	280.18	280.18	280.18	280.18	280.18	280.18	280.18	280.18
275	280.19	280.19	280.19	280.19	280.19	280.19	280.19	280.19	280.19
276	280.2	280.2	280.2	280.2	280.2	280.2	280.2	280.2	280.2
277	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21
278	280.2	280.2	280.2	280.2	280.2	280.2	280.2	280.2	280.2
279	280.22	280.22	280.22	280.22	280.22	280.22	280.22	280.22	280.22
280	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21
281	280.22	280.22	280.22	280.22	280.22	280.22	280.22	280.22	280.22
282	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23
283	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23
284	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23
285	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23
286	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24
287	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24
288	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24
289	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24
290	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24
291	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23
292	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24
293	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23
294	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23
295	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24
296	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24	280.24
297	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23	280.23
298	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21
299	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21
300	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21
301	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21
302	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21
303	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21
304	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21
305	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21	280.21
306	280.2	280.2	280.2	280.2	280.2	280.2	280.2	280.2	280.2
307	280.2	280.2	280.2	280.2	280.2	280.2	280.2	280.2	280.2
308	280.2	280.2	280.2	280.2	280.2	280.2	280.2	280.2	280.2
309	280.2	280.2	280.2	280.2	280.2	280.2	280.2	280.2	280.2
310	280.19	280.19	280.19	280.19	280.19	280.19	280.19	280.19	280.19
311	280.19	280.19	280.19	280.19	280.19	280.19	280.19	280.19	280.19
312	280.19	280.19	280.19	280.19	280.19	280.19	280.19	280.19	280.19
313	280.17	280.17	280.17	280.17	280.17	280.17	280.17	280.17	280.17
314	280.17	280.17	280.17	280.17	280.17	280.17	280.17	280.17	280.17
315	280.16	280.16	280.16	280.16	280.16	280.16	280.16	280.16	280.16
316	280.16	280.16	280.16	280.16	280.16	280.16	280.16	280.16	280.16
317	280.15	280.15	280.15	280.15	280.15	280.15	280.15	280.15	280.15
318	280.14	280.14	280.14	280.14	280.14	280.14	280.14	280.14	280.14
319	280.13	280.13	280.13	280.13	280.13	280.13	280.13	280.13	280.13
320	280.13	280.13	280.13	280.13	280.13	280.13	280.13	280.13	280.13
321	280.12	280.12	280.12	280.12	280.12	280.12	280.12	280.12	280.12
322	280.11	280.11	280.11	280.11	280.11	280.11	280.11	280.11	280.11
323	280.1	280.1	280.1	280.1	280.1	280.1	280.1	280.1	280.1
324	280.09	280.09	280.09	280.09	280.09	280.09	280.09	280.09	280.09
325	280.08	280.08	280.08	280.08	280.08	280.08	280.08	280.08	280.08
326	280.09	280.09	280.09	280.09	280.09	280.09	280.09	280.09	280.09
327	280.09	280.09	280.09	280.09	280.09	280.09	280.09	280.09	280.09
328	280.08	280.08	280.08	280.08	280.08	280.08	280.08	280.08	280.08
329	280.07	280.07	280.07	280.07	280.07	280.07	280.07	280.07	280.07
330	280.06	280.06	280.06	280.06	280.06	280.06	280.06	280.06	280.06
331	280.05	280.05	280.05	280.05	280.05	280.05	280.05	280.05	280.05
332	280.04	280.04	280.04	280.04	280.04	280.04	280.04	280.04	280.04
333	280.02	280.02	280.02	280.02	280.02	280.02	280.02	280.02	280.02
334	280.01	280.01	280.01	280.01	280.01	280.01	280.01	280.01	280.01
335	279.99	279.99	279.99	279.99	279.99	279.99	279.99	279.99	279.99
336	279.98	279.98	279.98	279.98	279.98	279.98	279.98	279.98	279.98
337	279.96	279.96	279.96	279.96	279.96	279.96	279.96	279.96	279.96
338	279.95	279.95	279.95	279.95	279.95	279.95	279.95	279.95	279.95
339	279.93	279.93	279.93	279.93	279.93	279.93	279.93	279.93	279.93
340	279.92	279.92	279.92	279.92	279.92	279.92	279.92	279.92	279.92
341	279.89	279.89	279.89	279.89	279.89	279.89	279.89	279.89	279.89
342	279.88	279.88	279.88	279.88	279.88	279.88	279.88	279.88	279.88
343	279.85	279.85	279.85	279.85	279.85	279.85	279.85	279.85	279.85
344	279.83	279.83	279.83	279.83	279.83	279.83	279.83	279.83	279.83
345	279.83	279.83	279.83	279.83	279.83	279.83	279.83	279.83	279.83
346	279.81	279.81	279.81	279.81	279.81	279.81	279.81	279.81	279.81
347	279.81	279.81	279.81	279.81	279.81	279.81	279.81	279.81	279.81
348	279.79	279.79	279.79	279.79	279.79	279.79	279.79	279.79	279.79
349	279.78	279.78	279.78	279.78	279.78	279.78	279.78	279.78	279.78
350	279.76	279.76	279.76	279.76	279.76	279.76	279.76	279.76	279.76
351	279.75	279.75	279.75	279.75	279.75	279.75	279.75	279.75	279.75
352	279.73	279.73	279.73	279.73	279.73	279.73	279.73	279.73	279.73
353	279.73	279.73	279.73	279.73	279.73	279.73	279.73	279.73	279.73
354	279.72	279.72	279.72	279.72	279.72	279.72	279.72	279.72	279.72
355	279.7	279.7	279.7	279.7	279.7	279.7	279.7	279.7	279.7
356	279.67	279.67	279.67	279.67	279.67	279.67	279.67	279.67	279.67
357	279.64	279.64	279.64	279.64	279.64	279.64	279.64	279.64	279.64
358	279.61	279.61	279.61	279.61	279.61	279.61	279.61	279.61	279.61
359	279.59	279.59	279.59	279.59	279.59	279.59	279.59	279.59	279.59
360	279.56	279.56	279.56	279.56	279.56	279.56	279.56	279.56	279.56
361	279.53	279.53	279.53	279.53	279.53	279.53	279.53	279.53	279.53
362	279.5	279.5	279.5	279.5	279.5	279.5	279.5	279.5	279.5
363	279.47	279.47	279.47	279.47	279.47	279.47	279.47	279.47	279.47
364	279.44	279.44	279.44	279.44	279.44	279.44	279.44	279.44	279.44
365	279.42	279.42	279.42	279.42	279.42	279.42	279.42	279.42	279.42
366	279.4	279.4	279.4	279.4	279.4	279.4	279.4	279.4	279.4
367	279.37	279.37	279.37	279.37	279.37	279.37	279.37	279.37	279.37
368	279.35	279.35	279.35	279.35	279.35	279.35	279.35	279.35	279.35
369	279.33	279.33	279.33	279.33	279.33	279.33	279.33	279.33	279.33
